 ******* Program HYDRUS
 ******* 
 Replicate Fairfield dual perm model using runhydrus, add artificial KBr 
 Date:  31. 3.2026    Time:  18: 9:31
 Units: L = cm   , T = days , M = mmol 


 Time:     0.000000

 Node    Depth    Head   Moisture   HeadF  MoistureF      Flux       FluxF      Sink       Transf       TranS       Temp          ConcF       Conc(1...NS)
          [L]      [L]     [-]       [L]       [-]       [L/T]       [L/T]       [-]        [1/T]     [M/L3/T]        [C]         [M/L3]      [M/L3]
  43   -73.50    -224.78 0.2433     -221.01 0.002162   0.167E-02  -0.553E-06 0.00000     0.458E-06   0.124E-03      20.000     0.270E+03   0.319E+03   0.000E+00   0.000E+00
  44   -75.25    -222.69 0.2439     -219.31 0.002173   0.124E-02  -0.670E-06 0.00000     0.421E-06   0.111E-03      20.000     0.264E+03   0.312E+03   0.000E+00   0.000E+00
  45   -77.00    -220.69 0.2445     -217.62 0.002183   0.895E-03  -0.804E-06 0.00000     0.392E-06   0.101E-03      20.000     0.258E+03   0.306E+03   0.000E+00   0.000E+00
  46   -78.75    -218.77 0.2451     -215.94 0.002193   0.615E-03  -0.950E-06 0.00000     0.371E-06   0.940E-04      20.000     0.254E+03   0.299E+03   0.000E+00   0.000E+00
  47   -80.50    -216.91 0.2457     -214.26 0.002203   0.390E-03  -0.110E-05 0.00000     0.355E-06   0.887E-04      20.000     0.250E+03   0.293E+03   0.000E+00   0.000E+00
  48   -82.25    -215.10 0.2463     -212.60 0.002213   0.211E-03  -0.127E-05 0.00000     0.342E-06   0.851E-04      20.000     0.249E+03   0.287E+03   0.000E+00   0.000E+00
  49   -84.00    -213.32 0.2468     -210.95 0.002223   0.673E-04  -0.144E-05 0.00000     0.332E-06   0.831E-04      20.000     0.250E+03   0.282E+03   0.000E+00   0.000E+00
  50   -85.75    -211.57 0.2474     -209.31 0.002233  -0.466E-04  -0.163E-05 0.00000     0.323E-06   0.819E-04      20.000     0.253E+03   0.276E+03   0.000E+00   0.000E+00
  51   -87.50    -209.84 0.2479     -207.68 0.002242  -0.137E-03  -0.183E-05 0.00000     0.316E-06   0.810E-04      20.000     0.256E+03   0.271E+03   0.000E+00   0.000E+00
  52   -89.25    -208.13 0.2484     -206.06 0.002252  -0.209E-03  -0.204E-05 0.00000     0.308E-06   0.798E-04      20.000     0.259E+03   0.266E+03   0.000E+00   0.000E+00
  53   -91.00    -206.43 0.2490     -204.46 0.002262  -0.267E-03  -0.227E-05 0.00000     0.300E-06   0.782E-04      20.000     0.261E+03   0.261E+03   0.000E+00   0.000E+00
  54   -92.75    -204.73 0.2495     -202.86 0.002271  -0.313E-03  -0.253E-05 0.00000     0.291E-06   0.762E-04      20.000     0.262E+03   0.257E+03   0.000E+00   0.000E+00
  55   -94.50    -203.04 0.2500     -201.29 0.002281  -0.351E-03  -0.281E-05 0.00000     0.279E-06   0.738E-04      20.000     0.264E+03   0.252E+03   0.000E+00   0.000E+00
  56   -96.25    -201.36 0.2505     -199.72 0.002290  -0.382E-03  -0.313E-05 0.00000     0.266E-06   0.706E-04      20.000     0.266E+03   0.248E+03   0.000E+00   0.000E+00
  57   -98.00    -199.68 0.2510     -198.18 0.002300  -0.409E-03  -0.349E-05 0.00000     0.249E-06   0.662E-04      20.000     0.265E+03   0.243E+03   0.000E+00   0.000E+00
  58   -99.75    -198.01 0.2516     -196.65 0.002309  -0.433E-03  -0.390E-05 0.00000     0.229E-06   0.606E-04      20.000     0.264E+03   0.239E+03   0.000E+00   0.000E+00
  59  -101.50    -196.34 0.2521     -195.14 0.002318  -0.455E-03  -0.435E-05 0.00000     0.205E-06   0.542E-04      20.000     0.264E+03   0.235E+03   0.000E+00   0.000E+00
  60  -103.25    -194.67 0.2526     -193.66 0.002327  -0.475E-03  -0.487E-05 0.00000     0.176E-06   0.469E-04      20.000     0.267E+03   0.231E+03   0.000E+00   0.000E+00
  61  -105.00    -193.00 0.2531     -192.21 0.002335  -0.496E-03  -0.545E-05 0.00000     0.141E-06   0.384E-04      20.000     0.272E+03   0.227E+03   0.000E+00   0.000E+00
  62  -106.75    -191.33 0.2537     -190.78 0.002347  -0.520E-03  -0.629E-05 0.00000     0.101E-06   0.280E-04      20.000     0.278E+03   0.223E+03   0.000E+00   0.000E+00
  63  -108.50    -189.67 0.2543     -189.40 0.002359  -0.547E-03  -0.742E-05 0.00000     0.503E-07   0.142E-04      20.000     0.283E+03   0.219E+03   0.000E+00   0.000E+00
  64  -110.25    -188.01 0.2550     -188.07 0.002370  -0.576E-03  -0.864E-05 0.00000    -0.119E-07  -0.255E-05      20.000     0.285E+03   0.215E+03   0.000E+00   0.000E+00
  65  -112.00    -186.35 0.2557     -186.78 0.002381  -0.607E-03  -0.999E-05 0.00000    -0.870E-07  -0.184E-04      20.000     0.285E+03   0.211E+03   0.000E+00   0.000E+00
  66  -113.75    -184.69 0.2564     -185.55 0.002392  -0.639E-03  -0.115E-04 0.00000    -0.177E-06  -0.366E-04      20.000     0.283E+03   0.207E+03   0.000E+00   0.000E+00
  67  -115.50    -183.03 0.2571     -184.38 0.002402  -0.672E-03  -0.131E-04 0.00000    -0.282E-06  -0.575E-04      20.000     0.281E+03   0.204E+03   0.000E+00   0.000E+00
  68  -117.25    -181.37 0.2577     -183.27 0.002412  -0.707E-03  -0.150E-04 0.00000    -0.406E-06  -0.812E-04      20.000     0.278E+03   0.200E+03   0.000E+00   0.000E+00
  69  -119.00    -179.72 0.2584     -182.22 0.002421  -0.743E-03  -0.170E-04 0.00000    -0.550E-06  -0.108E-03      20.000     0.273E+03   0.197E+03   0.000E+00   0.000E+00
  70  -120.75    -178.07 0.2591     -181.26 0.002429  -0.780E-03  -0.194E-04 0.00000    -0.717E-06  -0.139E-03      20.000     0.267E+03   0.193E+03   0.000E+00   0.000E+00
  71  -122.50    -176.41 0.2598     -180.39 0.002437  -0.819E-03  -0.220E-04 0.00000    -0.911E-06  -0.173E-03      20.000     0.262E+03   0.190E+03   0.000E+00   0.000E+00
  72  -124.25    -174.77 0.2604     -179.61 0.002443  -0.859E-03  -0.251E-04 0.00000    -0.113E-05  -0.212E-03      20.000     0.259E+03   0.187E+03   0.000E+00   0.000E+00
  73  -126.00    -173.12 0.2611     -178.96 0.002449  -0.899E-03  -0.285E-04 0.00000    -0.139E-05  -0.256E-03      20.000     0.257E+03   0.184E+03   0.000E+00   0.000E+00
  74  -127.75    -171.48 0.2618     -178.43 0.002453  -0.940E-03  -0.324E-04 0.00000    -0.169E-05  -0.306E-03      20.000     0.257E+03   0.181E+03   0.000E+00   0.000E+00
  75  -129.50    -169.83 0.2624     -178.06 0.002457  -0.982E-03  -0.369E-04 0.00000    -0.203E-05  -0.363E-03      20.000     0.257E+03   0.178E+03   0.000E+00   0.000E+00
  76  -131.25    -168.19 0.2631     -177.88 0.002458  -0.102E-02  -0.420E-04 0.00000    -0.243E-05  -0.427E-03      20.000     0.254E+03   0.176E+03   0.000E+00   0.000E+00
  77  -133.00    -166.55 0.2638     -177.91 0.002458  -0.107E-02  -0.479E-04 0.00000    -0.288E-05  -0.500E-03      20.000     0.250E+03   0.173E+03   0.000E+00   0.000E+00
  78  -134.75    -164.92 0.2644     -178.19 0.002455  -0.111E-02  -0.546E-04 0.00000    -0.341E-05  -0.584E-03      20.000     0.246E+03   0.171E+03   0.000E+00   0.000E+00
  79  -136.50    -163.28 0.2651     -178.79 0.002450  -0.115E-02  -0.624E-04 0.00000    -0.402E-05  -0.680E-03      20.000     0.239E+03   0.169E+03   0.000E+00   0.000E+00
  80  -138.25    -161.65 0.2658     -179.77 0.002442  -0.119E-02  -0.713E-04 0.00000    -0.473E-05  -0.790E-03      20.000     0.237E+03   0.167E+03   0.000E+00   0.000E+00
  81  -140.00    -160.01 0.2664     -181.22 0.002429  -0.123E-02  -0.816E-04 0.00000    -0.555E-05  -0.919E-03      20.000     0.228E+03   0.165E+03   0.000E+00   0.000E+00
  82  -141.75    -158.38 0.2671     -183.30 0.002411  -0.126E-02  -0.935E-04 0.00000    -0.653E-05  -0.107E-02      20.000     0.239E+03   0.164E+03   0.000E+00   0.000E+00
  83  -143.50    -156.75 0.2678     -186.21 0.002386  -0.130E-02  -0.107E-03 0.00000    -0.769E-05  -0.125E-02      20.000     0.207E+03   0.163E+03   0.000E+00   0.000E+00
  84  -145.25    -155.12 0.2684     -190.36 0.002350  -0.133E-02  -0.124E-03 0.00000    -0.910E-05  -0.147E-02      20.000     0.258E+03   0.161E+03   0.000E+00   0.000E+00
  85  -147.00    -153.49 0.2691     -196.15 0.002312  -0.136E-02  -0.142E-03 0.00000    -0.108E-04  -0.174E-02      20.000     0.173E+03   0.160E+03   0.000E+00   0.000E+00
  86  -148.75    -151.86 0.2698     -203.96 0.002265  -0.140E-02  -0.165E-03 0.00000    -0.130E-04  -0.207E-02      20.000     0.283E+03   0.160E+03   0.000E+00   0.000E+00
  87  -150.50    -150.23 0.2706     -214.66 0.002201  -0.143E-02  -0.191E-03 0.00000    -0.159E-04  -0.253E-02      20.000     0.133E+03   0.159E+03   0.000E+00   0.000E+00
  88  -152.25    -148.71 0.0564     -215.87 0.031642  -0.146E-02  -0.206E-03 0.00000    -0.534E-06  -0.847E-04      20.000     0.133E+03   0.159E+03   0.000E+00   0.000E+00
  89  -154.00    -148.59 0.0564     -215.75 0.031642  -0.148E-02  -0.208E-03 0.00000    -0.539E-06  -0.847E-04      20.000     0.133E+03   0.157E+03   0.000E+00   0.000E+00
  90  -155.75    -148.49 0.0564     -215.65 0.031642  -0.150E-02  -0.209E-03 0.00000    -0.545E-06  -0.848E-04      20.000     0.133E+03   0.156E+03   0.000E+00   0.000E+00
  91  -157.50    -148.38 0.0564     -215.55 0.031642  -0.151E-02  -0.210E-03 0.00000    -0.550E-06  -0.849E-04      20.000     0.132E+03   0.154E+03   0.000E+00   0.000E+00
  92  -159.25    -148.28 0.0565     -215.47 0.031642  -0.153E-02  -0.211E-03 0.00000    -0.555E-06  -0.851E-04      20.000     0.132E+03   0.153E+03   0.000E+00   0.000E+00
  93  -161.00    -148.19 0.0565     -215.39 0.031642  -0.155E-02  -0.212E-03 0.00000    -0.560E-06  -0.852E-04      20.000     0.132E+03   0.152E+03   0.000E+00   0.000E+00
  94  -162.75    -148.10 0.0565     -215.32 0.031642  -0.157E-02  -0.214E-03 0.00000    -0.565E-06  -0.854E-04      20.000     0.132E+03   0.151E+03   0.000E+00   0.000E+00
  95  -164.50    -148.02 0.0565     -215.26 0.031642  -0.159E-02  -0.215E-03 0.00000    -0.569E-06  -0.856E-04      20.000     0.132E+03   0.150E+03   0.000E+00   0.000E+00
  96  -166.25    -147.94 0.0565     -215.20 0.031642  -0.161E-02  -0.216E-03 0.00000    -0.573E-06  -0.858E-04      20.000     0.132E+03   0.150E+03   0.000E+00   0.000E+00
  97  -168.00    -147.88 0.0565     -215.16 0.031642  -0.163E-02  -0.217E-03 0.00000    -0.577E-06  -0.859E-04      20.000     0.132E+03   0.149E+03   0.000E+00   0.000E+00
  98  -169.75    -147.82 0.0565     -215.13 0.031642  -0.165E-02  -0.219E-03 0.00000    -0.580E-06  -0.861E-04      20.000     0.132E+03   0.149E+03   0.000E+00   0.000E+00
  99  -171.50    -147.78 0.0565     -215.10 0.031642  -0.167E-02  -0.220E-03 0.00000    -0.582E-06  -0.862E-04      20.000     0.132E+03   0.148E+03   0.000E+00   0.000E+00
 100  -173.25    -147.76 0.0566     -215.09 0.031642  -0.169E-02  -0.221E-03 0.00000    -0.583E-06  -0.864E-04      20.000     0.132E+03   0.148E+03   0.000E+00   0.000E+00
 101  -175.00    -147.75 0.0566     -215.08 0.031642  -0.170E-02  -0.222E-03 0.00000    -0.584E-06  -0.864E-04      20.000     0.132E+03   0.148E+03   0.000E+00   0.000E+00
end


 Time:  1629.000000

 Node    Depth    Head   Moisture   HeadF  MoistureF      Flux       FluxF      Sink       Transf       TranS       Temp          ConcF       Conc(1...NS)
          [L]      [L]     [-]       [L]       [-]       [L/T]       [L/T]       [-]        [1/T]     [M/L3/T]        [C]         [M/L3]      [M/L3]

   1     0.00   -1526.12 0.1744     -710.03 0.008105  -0.992E-03  -0.141E-04 0.00000     0.632E-04   0.000E+00      20.000     0.000E+00   0.000E+00   0.000E+00   0.000E+00
   2    -1.75   -1852.52 0.1681     -708.32 0.008111  -0.706E-03  -0.886E-05 0.00134     0.853E-04   0.236E-02      20.000     0.275E+02   0.422E+02   0.000E+00   0.000E+00
   3    -3.50   -2067.55 0.1646     -706.58 0.008117  -0.285E-03   0.147E-04 0.00099     0.100E-03   0.449E-02      20.000     0.447E+02   0.789E+02   0.000E+00   0.000E+00
   4    -5.25   -2163.38 0.1633     -704.74 0.008123  -0.732E-04   0.577E-04 0.00087     0.108E-03   0.567E-02      20.000     0.527E+02   0.122E+03   0.000E+00   0.000E+00
   5    -7.00   -2159.39 0.1634     -702.77 0.008130   0.570E-04   0.108E-03 0.00087     0.108E-03   0.648E-02      20.000     0.599E+02   0.171E+03   0.000E+00   0.000E+00
   6    -8.75   -2084.94 0.1644     -700.65 0.008137   0.134E-03   0.155E-03 0.00096     0.104E-03   0.713E-02      20.000     0.684E+02   0.215E+03   0.000E+00   0.000E+00
   7   -10.50   -2033.92 0.1415     -697.93 0.001089   0.301E-03   0.160E-03 0.00103     0.264E-05   0.203E-03      20.000     0.769E+02   0.252E+03   0.000E+00   0.000E+00
   8   -12.25   -1944.72 0.1426     -453.87 0.001407   0.508E-03   0.126E-03 0.00115     0.107E-04   0.129E-02      20.000     0.121E+03   0.282E+03   0.000E+00   0.000E+00
   9   -14.00   -1848.22 0.1443     -373.61 0.001577   0.678E-03   0.971E-04 0.00127     0.189E-04   0.174E-02      20.000     0.917E+02   0.307E+03   0.000E+00   0.000E+00
  10   -15.75   -1740.46 0.1462     -335.14 0.001687   0.914E-03   0.781E-04 0.00144     0.250E-04   0.336E-02      20.000     0.135E+03   0.332E+03   0.000E+00   0.000E+00
  11   -17.50   -1621.85 0.1482     -310.00 0.001760   0.118E-02   0.658E-04 0.00167     0.295E-04   0.492E-02      20.000     0.167E+03   0.356E+03   0.000E+00   0.000E+00
  12   -19.25   -1501.02 0.1507     -292.75 0.001825   0.142E-02   0.540E-04 0.00196     0.322E-04   0.606E-02      20.000     0.189E+03   0.380E+03   0.000E+00   0.000E+00
  13   -21.00   -1393.71 0.1533     -280.89 0.001875   0.177E-02   0.456E-04 0.00226     0.335E-04   0.611E-02      20.000     0.182E+03   0.403E+03   0.000E+00   0.000E+00
  14   -22.75   -1280.41 0.1560     -271.29 0.001915   0.233E-02   0.412E-04 0.00264     0.337E-04   0.508E-02      20.000     0.150E+03   0.425E+03   0.000E+00   0.000E+00
  15   -24.50   -1168.80 0.1593     -263.10 0.001949   0.292E-02   0.375E-04 0.00311     0.332E-04   0.375E-02      20.000     0.113E+03   0.443E+03   0.000E+00   0.000E+00
  16   -26.25   -1066.98 0.1628     -255.98 0.001978   0.385E-02   0.334E-04 0.00359     0.323E-04   0.306E-02      20.000     0.948E+02   0.459E+03   0.000E+00   0.000E+00
  17   -28.00    -960.52 0.1666     -249.82 0.002004   0.492E-02   0.285E-04 0.00418     0.305E-04   0.319E-02      20.000     0.105E+03   0.471E+03   0.000E+00   0.000E+00
  18   -29.75    -868.67 0.1709     -244.64 0.002026   0.631E-02   0.216E-04 0.00470     0.288E-04   0.388E-02      20.000     0.135E+03   0.479E+03   0.000E+00   0.000E+00
  19   -31.50    -776.99 0.1752     -240.66 0.002045   0.796E-02   0.112E-04 0.00523     0.260E-04   0.450E-02      20.000     0.173E+03   0.485E+03   0.000E+00   0.000E+00
  20   -33.25    -699.49 0.1802     -238.32 0.002059   0.982E-02   0.115E-05 0.00559     0.233E-04   0.489E-02      20.000     0.210E+03   0.486E+03   0.000E+00   0.000E+00
  21   -35.00    -628.46 0.1848     -236.87 0.002067   0.121E-01  -0.572E-05 0.00582     0.202E-04   0.484E-02      20.000     0.239E+03   0.485E+03   0.000E+00   0.000E+00
  22   -36.75    -566.47 0.1900     -236.12 0.002072   0.143E-01  -0.114E-04 0.00586     0.177E-04   0.459E-02      20.000     0.259E+03   0.481E+03   0.000E+00   0.000E+00
  23   -38.50    -513.88 0.1947     -235.91 0.002073   0.166E-01  -0.159E-04 0.00573     0.153E-04   0.415E-02      20.000     0.271E+03   0.476E+03   0.000E+00   0.000E+00
  24   -40.25    -467.33 0.1996     -236.15 0.002072   0.185E-01  -0.192E-04 0.00547     0.132E-04   0.364E-02      20.000     0.277E+03   0.470E+03   0.000E+00   0.000E+00
  25   -42.00    -429.54 0.2043     -236.69 0.002068   0.200E-01  -0.211E-04 0.00508     0.113E-04   0.316E-02      20.000     0.279E+03   0.463E+03   0.000E+00   0.000E+00
  26   -43.75    -396.53 0.2084     -237.40 0.002064   0.216E-01  -0.216E-04 0.00461     0.957E-05   0.265E-02      20.000     0.277E+03   0.455E+03   0.000E+00   0.000E+00
  27   -45.50    -368.06 0.2127     -238.14 0.002060   0.225E-01  -0.208E-04 0.00408     0.822E-05   0.226E-02      20.000     0.275E+03   0.447E+03   0.000E+00   0.000E+00
  28   -47.25    -344.95 0.2166     -238.75 0.002056   0.228E-01  -0.189E-04 0.00350     0.703E-05   0.192E-02      20.000     0.273E+03   0.438E+03   0.000E+00   0.000E+00
  29   -49.00    -325.07 0.2200     -239.10 0.002054   0.230E-01  -0.163E-04 0.00290     0.591E-05   0.161E-02      20.000     0.272E+03   0.429E+03   0.000E+00   0.000E+00
  30   -50.75    -307.45 0.2230     -239.13 0.002054   0.225E-01  -0.135E-04 0.00227     0.487E-05   0.132E-02      20.000     0.271E+03   0.421E+03   0.000E+00   0.000E+00
  31   -52.50    -292.74 0.2263     -238.81 0.002056   0.211E-01  -0.106E-04 0.00162     0.413E-05   0.112E-02      20.000     0.272E+03   0.412E+03   0.000E+00   0.000E+00
  32   -54.25    -280.87 0.2290     -238.15 0.002060   0.193E-01  -0.797E-05 0.00097     0.347E-05   0.953E-03      20.000     0.275E+03   0.403E+03   0.000E+00   0.000E+00
  33   -56.00    -271.05 0.2313     -237.17 0.002065   0.170E-01  -0.570E-05 0.00031     0.289E-05   0.804E-03      20.000     0.279E+03   0.395E+03   0.000E+00   0.000E+00
  34   -57.75    -262.96 0.2331     -235.95 0.002073   0.145E-01  -0.390E-05 0.00000     0.240E-05   0.677E-03      20.000     0.282E+03   0.388E+03   0.000E+00   0.000E+00
  35   -59.50    -256.20 0.2347     -234.54 0.002081   0.123E-01  -0.255E-05 0.00000     0.199E-05   0.569E-03      20.000     0.285E+03   0.380E+03   0.000E+00   0.000E+00
  36   -61.25    -250.41 0.2360     -233.00 0.002090   0.105E-01  -0.159E-05 0.00000     0.165E-05   0.476E-03      20.000     0.288E+03   0.373E+03   0.000E+00   0.000E+00
  37   -63.00    -245.38 0.2372     -231.37 0.002100   0.895E-02  -0.961E-06 0.00000     0.137E-05   0.396E-03      20.000     0.289E+03   0.365E+03   0.000E+00   0.000E+00
  38   -64.75    -240.95 0.2383     -229.69 0.002110   0.746E-02  -0.582E-06 0.00000     0.114E-05   0.331E-03      20.000     0.290E+03   0.357E+03   0.000E+00   0.000E+00
  39   -66.50    -237.15 0.2395     -227.99 0.002121   0.603E-02  -0.379E-06 0.00000     0.969E-06   0.280E-03      20.000     0.289E+03   0.349E+03   0.000E+00   0.000E+00
  40   -68.25    -233.84 0.2405     -226.27 0.002131   0.487E-02  -0.299E-06 0.00000     0.831E-06   0.238E-03      20.000     0.286E+03   0.341E+03   0.000E+00   0.000E+00
  41   -70.00    -230.90 0.2414     -224.54 0.002141   0.391E-02  -0.304E-06 0.00000     0.722E-06   0.203E-03      20.000     0.281E+03   0.334E+03   0.000E+00   0.000E+00
  42   -71.75    -228.24 0.2422     -222.82 0.002152   0.312E-02  -0.368E-06 0.00000     0.634E-06   0.175E-03      20.000     0.276E+03   0.326E+03   0.000E+00   0.000E+00
  43   -73.50    -225.80 0.2430     -221.11 0.002162   0.246E-02  -0.471E-06 0.00000     0.564E-06   0.152E-03      20.000     0.270E+03   0.319E+03   0.000E+00   0.000E+00
  44   -75.25    -223.52 0.2437     -219.40 0.002172   0.192E-02  -0.600E-06 0.00000     0.509E-06   0.134E-03      20.000     0.264E+03   0.312E+03   0.000E+00   0.000E+00
  45   -77.00    -221.37 0.2443     -217.70 0.002182   0.148E-02  -0.745E-06 0.00000     0.465E-06   0.120E-03      20.000     0.258E+03   0.306E+03   0.000E+00   0.000E+00
  46   -78.75    -219.33 0.2450     -216.02 0.002192   0.111E-02  -0.902E-06 0.00000     0.430E-06   0.109E-03      20.000     0.254E+03   0.299E+03   0.000E+00   0.000E+00
  47   -80.50    -217.36 0.2456     -214.34 0.002202   0.812E-03  -0.107E-05 0.00000     0.402E-06   0.101E-03      20.000     0.250E+03   0.293E+03   0.000E+00   0.000E+00
  48   -82.25    -215.47 0.2462     -212.68 0.002212   0.566E-03  -0.124E-05 0.00000     0.380E-06   0.946E-04      20.000     0.249E+03   0.287E+03   0.000E+00   0.000E+00
  49   -84.00    -213.62 0.2467     -211.03 0.002222   0.366E-03  -0.142E-05 0.00000     0.361E-06   0.905E-04      20.000     0.250E+03   0.282E+03   0.000E+00   0.000E+00
  50   -85.75    -211.81 0.2473     -209.39 0.002232   0.201E-03  -0.161E-05 0.00000     0.346E-06   0.876E-04      20.000     0.253E+03   0.276E+03   0.000E+00   0.000E+00
  51   -87.50    -210.04 0.2478     -207.76 0.002242   0.673E-04  -0.182E-05 0.00000     0.332E-06   0.852E-04      20.000     0.256E+03   0.271E+03   0.000E+00   0.000E+00
  52   -89.25    -208.28 0.2484     -206.14 0.002252  -0.420E-04  -0.204E-05 0.00000     0.320E-06   0.827E-04      20.000     0.259E+03   0.266E+03   0.000E+00   0.000E+00
  53   -91.00    -206.55 0.2489     -204.53 0.002261  -0.131E-03  -0.228E-05 0.00000     0.307E-06   0.801E-04      20.000     0.261E+03   0.261E+03   0.000E+00   0.000E+00
  54   -92.75    -204.84 0.2494     -202.94 0.002271  -0.205E-03  -0.254E-05 0.00000     0.295E-06   0.773E-04      20.000     0.262E+03   0.257E+03   0.000E+00   0.000E+00
  55   -94.50    -203.13 0.2500     -201.36 0.002280  -0.266E-03  -0.283E-05 0.00000     0.281E-06   0.741E-04      20.000     0.264E+03   0.252E+03   0.000E+00   0.000E+00
